Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-08-02 00:00:00+05:30,9.223328590393066,9.223328590393066,9.223328590393066,9.223328590393066,100,0.0,0.0
2000-08-03 00:00:00+05:30,8.745465598217171,8.856167409303485,7.9705508091381265,8.522215843200684,33020,0.0,0.0
2000-08-04 00:00:00+05:30,8.597860780211029,8.597860780211029,8.044350411429424,8.265754699707031,25500,0.0,0.0
2000-08-07 00:00:00+05:30,8.155053783015555,8.155053783015555,7.970550306946538,7.976085186004639,13320,0.0,0.0
2000-08-08 00:00:00+05:30,7.6384426413404505,8.11815130028174,7.6384426413404505,7.928112983703613,47520,0.0,0.0
2000-08-09 00:00:00+05:30,8.081253400760296,8.118154242628155,7.974241733551025,7.974241733551025,7000,0.0,0.0
2000-08-10 00:00:00+05:30,8.118154850061057,8.225167229102441,8.007453019999344,8.081254005432129,7900,0.0,0.0
2000-08-11 00:00:00+05:30,8.1163079922724,8.413357989124261,8.01667594909668,8.01667594909668,5700,0.0,0.0
2000-08-14 00:00:00+05:30,7.749144825072019,8.114461568080724,7.749144825072019,7.865382194519043,14800,0.0,0.0
2000-08-15 00:00:00+05:30,7.865382194519043,7.865382194519043,7.865382194519043,7.865382194519043,0,0.0,0.0
2000-08-16 00:00:00+05:30,8.155056326920864,8.155056326920864,7.907821563712456,8.118155479431152,14520,0.0,0.0
2000-08-17 00:00:00+05:30,7.86538474806717,7.9687062621642575,7.861694593445841,7.913355350494385,3900,0.0,0.0
2000-08-18 00:00:00+05:30,7.767596836338929,8.044352078068226,7.767596836338929,7.93918514251709,5500,0.0,0.0
2000-08-21 00:00:00+05:30,7.952099924374552,8.118153342454738,7.896749019622803,7.896749019622803,9900,0.0,0.0
2000-08-22 00:00:00+05:30,7.970550786865715,7.970550786865715,7.749146461486816,7.749146461486816,19520,0.0,0.0
2000-08-23 00:00:00+05:30,7.786049854213188,8.118156099329827,7.786049854213188,8.06280517578125,7020,0.0,0.0
2000-08-24 00:00:00+05:30,8.228852947594378,8.228852947594378,7.8598460763332,7.907817363739014,11000,0.0,0.0
2000-08-25 00:00:00+05:30,8.08125295281567,8.08125295281567,7.859848617705999,7.9557905197143555,10620,0.0,0.0
2000-08-28 00:00:00+05:30,8.044351275079201,8.11630822195904,7.859847799010184,7.976085186004639,16800,0.0,0.0
2000-08-29 00:00:00+05:30,7.972394722176754,8.00745083171535,7.822947362817068,7.872762680053711,21440,0.0,0.0
2000-08-30 00:00:00+05:30,7.933651160615046,8.22885650366605,7.878300246771115,7.952101230621338,13520,0.0,0.0
2000-08-31 00:00:00+05:30,7.74914995629125,7.859851816993875,7.564646385903362,7.750994682312012,5200,0.0,0.0
2000-09-01 00:00:00+05:30,7.750994682312012,7.750994682312012,7.750994682312012,7.750994682312012,0,0.0,0.0
2000-09-04 00:00:00+05:30,7.749150446292732,7.8967531711713415,7.712249589116753,7.859852313995361,22060,0.0,0.0
2000-09-05 00:00:00+05:30,7.418883279189375,8.044349838775465,7.417038554441015,7.536965370178223,48700,0.0,0.0
2000-09-06 00:00:00+05:30,7.546192134124762,8.042506210417246,7.527741365001977,7.57017707824707,158080,0.0,0.0
2000-09-07 00:00:00+05:30,8.175349255717151,8.175349255717151,7.417039858527913,7.522206783294678,148180,0.0,0.0
2000-09-08 00:00:00+05:30,7.564644725827242,7.564644725827242,7.5000687718929075,7.560954570770264,40240,0.0,0.0
