Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-11-16 00:00:00+05:30,35.28050314732035,44.420800686777284,35.28050314732035,36.49102020263672,197695000,0.0,0.0
2010-11-18 00:00:00+05:30,37.19277977791066,40.08750007211522,36.57874738915034,38.736629486083984,50857195,0.0,0.0
2010-11-19 00:00:00+05:30,39.28049126871594,42.01732119248419,37.59629132751194,39.42961502075195,38847870,0.0,0.0
2010-11-22 00:00:00+05:30,39.999771717452546,46.49096429746857,39.6576689306567,44.5523796081543,50970245,0.0,0.0
2010-11-23 00:00:00+05:30,45.087464981248196,47.666396521939284,43.68396215974159,45.806758880615234,50258185,0.0,0.0
2010-11-24 00:00:00+05:30,46.052379973404335,46.841850682859935,45.09624471248917,46.19272994995117,17422680,0.0,0.0
2010-11-25 00:00:00+05:30,46.66640699708976,47.6839450463299,44.3857159583053,45.16641616821289,9859125,0.0,0.0
2010-11-26 00:00:00+05:30,45.61378007459744,45.92079456353983,40.01731919773773,41.2629280090332,8463690,0.0,0.0
2010-11-29 00:00:00+05:30,41.052404196177385,49.12253573639859,39.47346621674887,47.710262298583984,14967490,0.0,0.0
2010-11-30 00:00:00+05:30,48.24534820310102,52.876900559812405,45.80676621925787,50.80673599243164,37822240,0.0,0.0
2010-12-01 00:00:00+05:30,50.876913962592965,52.245328715187,47.06991716326789,48.88569641113281,22049885,0.0,0.0
2010-12-02 00:00:00+05:30,48.77165051913003,49.736559308209635,46.66640136753258,47.12253952026367,9833740,0.0,0.0
2010-12-03 00:00:00+05:30,46.84184013579953,47.50850153773754,44.73658761541499,45.51728439331055,7716795,0.0,0.0
2010-12-06 00:00:00+05:30,43.87694300293888,46.12254542827634,43.552384388446974,44.929569244384766,8488475,0.0,0.0
2010-12-07 00:00:00+05:30,45.2629058855475,47.54359701696323,43.21905929549787,46.01728820800781,10933145,0.0,0.0
2010-12-08 00:00:00+05:30,45.61378330041817,47.14009213703256,44.75413932437823,45.36817169189453,7425440,0.0,0.0
2010-12-09 00:00:00+05:30,45.26290185624779,45.86816374984272,36.29804229736328,36.29804229736328,7974870,0.0,0.0
2010-12-10 00:00:00+05:30,29.043695294479246,36.648913669009104,29.043695294479246,34.00857925415039,15186190,0.0,0.0
2010-12-13 00:00:00+05:30,34.210340220976,38.2103196668325,34.210340220976,36.79804611206055,13552040,0.0,0.0
2010-12-14 00:00:00+05:30,36.947156805991945,39.5260916105322,35.3682191101508,38.61381530761719,10843655,0.0,0.0
2010-12-15 00:00:00+05:30,38.49102023567556,41.894508138145014,36.52611714007233,41.29802322387695,14140380,0.0,0.0
2010-12-16 00:00:00+05:30,42.806782309562216,42.806782309562216,40.096270712506886,40.43837356567383,5514070,0.0,0.0
2010-12-20 00:00:00+05:30,40.17521073286087,46.45587683567312,39.534863878433306,45.45588302612305,16769160,0.0,0.0
2010-12-21 00:00:00+05:30,45.77167587345977,46.9997405666392,41.32433242093366,41.8243293762207,19754515,0.0,0.0
2010-12-22 00:00:00+05:30,41.75414842865367,42.78046015245322,40.157666499371466,41.052398681640625,6967155,0.0,0.0
2010-12-23 00:00:00+05:30,41.403275157335095,43.245368658365045,40.3506488655151,40.57871627807617,6024415,0.0,0.0
2010-12-24 00:00:00+05:30,41.026095453304,41.18398960830694,39.35066600517968,39.66645431518555,3943865,0.0,0.0
2010-12-27 00:00:00+05:30,38.613825669543445,41.64889609378838,38.587511093850054,41.14889907836914,4645865,0.0,0.0
2010-12-28 00:00:00+05:30,41.45590786562408,42.71906086302932,41.22784043342981,41.38573455810547,3080765,0.0,0.0
2010-12-29 00:00:00+05:30,41.719075059789134,41.9295983693703,40.771710128050856,41.210304260253906,1623420,0.0,0.0
2010-12-30 00:00:00+05:30,41.24537801074729,43.38571541450202,41.22783385011736,43.06992721557617,3282410,0.0,0.0
2010-12-31 00:00:00+05:30,43.4032613701286,44.903252030853906,42.815547022649305,44.42957305908203,2904000,0.0,0.0
2011-01-03 00:00:00+05:30,44.87694247127094,47.82429498385719,44.754136674281014,46.254127502441406,7814735,0.0,0.0
2011-01-04 00:00:00+05:30,46.56114304625012,47.81551887239887,46.15763400233352,46.657630920410156,4533735,0.0,0.0
2011-01-05 00:00:00+05:30,46.71027643729748,47.26290599687411,45.8067735694846,46.43834686279297,2256065,0.0,0.0
2011-01-06 00:00:00+05:30,46.66641050539232,47.157633730516004,44.73659589555817,45.017295837402344,2972095,0.0,0.0
2011-01-07 00:00:00+05:30,45.297982627651194,45.297982627651194,41.75414270801059,42.87694549560547,3214575,0.0,0.0
2011-01-10 00:00:00+05:30,42.280466773852005,42.45590506178474,39.6752170654995,39.97346115112305,2061840,0.0,0.0
2011-01-11 00:00:00+05:30,40.31557540895133,41.86819917636471,38.262954554124406,40.4471549987793,2890675,0.0,0.0
2011-01-12 00:00:00+05:30,40.719066230039886,41.876957493466264,39.5874962288071,40.27170181274414,1158805,0.0,0.0
2011-01-13 00:00:00+05:30,40.4120579285599,41.47345479027308,38.789261184492894,39.55241394042969,1425825,0.0,0.0
2011-01-14 00:00:00+05:30,39.824345831600304,40.49100739483663,38.491019358920205,39.30680465698242,2208500,0.0,0.0
2011-01-17 00:00:00+05:30,38.98223914844073,41.91204762565697,38.98223914844073,41.166439056396484,3378790,0.0,0.0
2011-01-18 00:00:00+05:30,41.42081476890474,41.89449370391124,40.43836188649145,40.78046798706055,974485,0.0,0.0
2011-01-19 00:00:00+05:30,40.8945169827948,41.578726121737986,39.245405413319254,39.92961120605469,1104600,0.0,0.0
2011-01-20 00:00:00+05:30,39.631357530356425,39.762937080202626,38.88574900444654,39.219078063964844,501420,0.0,0.0
2011-01-21 00:00:00+05:30,37.72785949392134,41.36819152317257,37.72785949392134,40.39451217651367,1783910,0.0,0.0
2011-01-24 00:00:00+05:30,40.701530765738596,43.412042234289906,40.701530765738596,42.71906280517578,1788820,0.0,0.0
2011-01-25 00:00:00+05:30,42.98221206328775,44.10501163415484,42.157656546708054,42.67519760131836,1296940,0.0,0.0
2011-01-27 00:00:00+05:30,42.999758740673954,42.999758740673954,39.4734623676216,40.83310317993164,621090,0.0,0.0
2011-01-28 00:00:00+05:30,40.87696228673965,41.40327713084004,39.122586165485465,39.8857421875,726195,0.0,0.0
2011-01-31 00:00:00+05:30,38.94715190564816,41.05240127993293,38.59627533683056,39.841880798339844,415845,0.0,0.0
2011-02-01 00:00:00+05:30,40.333109706763715,41.736612718691866,40.2980213785689,40.85942459106445,718350,0.0,0.0
2011-02-02 00:00:00+05:30,41.17519907596536,41.66642550763704,40.74537887618316,40.955902099609375,642980,0.0,0.0
2011-02-03 00:00:00+05:30,41.175203326695524,41.65765940145018,40.35064781510815,40.64012145996094,373525,0.0,0.0
2011-02-04 00:00:00+05:30,40.42083087505364,41.227842353235395,39.122589490332,39.57872772216797,273710,0.0,0.0
2011-02-07 00:00:00+05:30,39.47345757185392,40.219065987506355,37.947149073411396,38.67521667480469,224355,0.0,0.0
2011-02-08 00:00:00+05:30,38.84189039014595,39.078731593281866,37.02611117897781,37.66645812988281,1010915,0.0,0.0
2011-02-09 00:00:00+05:30,37.54365475275268,38.06996968695371,35.999804974086075,36.79804611206055,691230,0.0,0.0
2011-02-10 00:00:00+05:30,36.90331040160386,36.90331040160386,34.5612193173383,34.982269287109375,727305,0.0,0.0
2011-02-11 00:00:00+05:30,35.105064190544425,36.98224597670206,34.56120856703302,36.68400192260742,1017310,0.0,0.0
2011-02-14 00:00:00+05:30,37.33312433731275,40.70152655831997,36.98224778141763,39.60504150390625,1138155,0.0,0.0
2011-02-15 00:00:00+05:30,39.912063177960626,40.42083394113398,39.36820742983638,39.920833587646484,542050,0.0,0.0
2011-02-16 00:00:00+05:30,40.087497673606414,40.701530025628045,39.56118279492768,40.39451217651367,333820,0.0,0.0
2011-02-17 00:00:00+05:30,40.54363518747422,43.4909877486586,40.35065273404687,42.938358306884766,1678230,0.0,0.0
2011-02-18 00:00:00+05:30,42.982217846372386,43.50852937947777,39.64890366222167,40.40328598022461,709900,0.0,0.0
2011-02-21 00:00:00+05:30,39.999779436338656,42.10503239454904,39.50855619997495,41.85942077636719,1149185,0.0,0.0
2011-02-22 00:00:00+05:30,41.34187230796223,44.561150734281604,40.36819307064178,44.05238342285156,2017055,0.0,0.0
2011-02-23 00:00:00+05:30,44.29799993040338,45.859393708649144,43.08747939140684,43.36817932128906,1731815,0.0,0.0
2011-02-24 00:00:00+05:30,43.66642431696928,44.27168627207244,39.122589507115734,40.68398666381836,603520,0.0,0.0
2011-02-25 00:00:00+05:30,41.12257805214165,45.40325346544503,40.35065160621524,41.8857307434082,2844220,0.0,0.0
2011-02-28 00:00:00+05:30,42.24537994612861,45.56114998627075,41.06117731642274,44.447120666503906,1054755,0.0,0.0
2011-03-01 00:00:00+05:30,45.701499210833575,46.43833735737717,44.91203191924142,46.05237579345703,1463585,0.0,0.0
2011-03-03 00:00:00+05:30,45.91202777822849,46.420795163797614,44.85063092274543,45.35062789916992,1607040,0.0,0.0
2011-03-04 00:00:00+05:30,45.86816199314085,49.41200236799958,45.61377666633514,47.841835021972656,5177865,0.0,0.0
2011-03-07 00:00:00+05:30,48.24535012038956,51.32427917392318,47.894473508303776,50.42955017089844,4784810,0.0,0.0
2011-03-08 00:00:00+05:30,50.74533043965986,51.876903896056454,49.57867200224709,50.762874603271484,2515705,0.0,0.0
2011-03-09 00:00:00+05:30,51.15760032529642,53.15758775505947,50.89444461288651,52.58741760253906,3587795,0.0,0.0
2011-03-10 00:00:00+05:30,52.45585177785268,52.806728383540246,51.45585780171262,51.8593635559082,681200,0.0,0.0
2011-03-11 00:00:00+05:30,51.34181976965884,51.34181976965884,49.46463772178609,49.92954635620117,1062195,0.0,0.0
2011-03-14 00:00:00+05:30,46.49097580487628,52.192699252644125,40.87696984089878,50.482181549072266,988380,0.0,0.0
2011-03-15 00:00:00+05:30,49.58744362954936,49.78919649673045,47.385702908393114,48.534820556640625,700015,0.0,0.0
2011-03-16 00:00:00+05:30,49.29797070081128,53.841805216969256,49.04358535485407,52.245323181152344,3166370,0.0,0.0
2011-03-17 00:00:00+05:30,51.70147403094759,53.64006259833813,51.09621534565101,51.6751594543457,1045825,0.0,0.0
2011-03-18 00:00:00+05:30,52.0172546433354,52.982163579286215,50.736560796233505,51.3593635559082,865680,0.0,0.0
2011-03-21 00:00:00+05:30,51.6488376612857,52.08743172314327,49.14007909206724,49.62253189086914,906875,0.0,0.0
2011-03-22 00:00:00+05:30,49.947087649462304,56.455824888214856,49.675161488527365,53.35057830810547,11069225,0.0,0.0
2011-03-23 00:00:00+05:30,53.87689330017256,53.87689330017256,50.56112324191277,51.64006423950195,3078565,0.0,0.0
2011-03-24 00:00:00+05:30,51.8067289348885,56.91195991953017,51.76286685415537,56.49091339111328,5996360,0.0,0.0
2011-03-25 00:00:00+05:30,57.15758597014166,57.56109173655127,55.35934749431978,56.49969482421875,2426065,0.0,0.0
2011-03-28 00:00:00+05:30,56.859340218092115,63.50842853951823,56.46460819560418,59.98212814331055,12307025,0.0,0.0
2011-03-29 00:00:00+05:30,60.157562142778275,61.40316765182154,56.666350523055335,58.72774124145508,6900635,0.0,0.0
2011-03-30 00:00:00+05:30,59.40318220100671,62.22772909635459,59.01721727595363,61.16633224487305,2042365,0.0,0.0
2011-03-31 00:00:00+05:30,62.59615487603696,66.99963700410449,61.84177243575369,66.2540283203125,8005930,0.0,0.0
2011-04-01 00:00:00+05:30,66.8417223927109,69.24522231217908,66.12242850611433,68.66627502441406,4037615,0.0,0.0
2011-04-04 00:00:00+05:30,68.95577273860371,73.98205794549283,68.84174066897221,70.47330474853516,6714325,0.0,0.0
2011-04-05 00:00:00+05:30,71.05224132612226,75.42064133009441,70.73645305150187,74.69257354736328,6928450,0.0,0.0
2011-04-06 00:00:00+05:30,75.21887207609197,75.52588654200149,67.89435350978901,67.9908447265625,8128210,0.0,0.0
2011-04-07 00:00:00+05:30,67.99084240580821,68.73645085254222,65.80663951057721,67.77154541015625,2832390,0.0,0.0
2011-04-08 00:00:00+05:30,67.90312343729576,69.8417080326962,66.6662851969416,68.13996124267578,2317820,0.0,0.0
2011-04-11 00:00:00+05:30,66.38559174837573,68.37680567291484,63.56104516268749,64.41191864013672,1412285,0.0,0.0
2011-04-13 00:00:00+05:30,64.4820865828423,68.22767609780912,61.77157240015253,66.6662826538086,3696030,0.0,0.0
2011-04-15 00:00:00+05:30,57.92073813662871,67.9645474515614,57.92073813662871,63.841758728027344,2489595,0.0,0.0
2011-04-18 00:00:00+05:30,64.0435205396013,66.24525838440906,62.47335265786948,62.999664306640625,2063030,0.0,0.0
2011-04-19 00:00:00+05:30,62.46456678044731,65.03472830386308,62.06983479356542,64.44701385498047,2404630,0.0,0.0
2011-04-20 00:00:00+05:30,64.99963279245705,65.3066472697075,61.63123391220011,62.05228042602539,1418725,0.0,0.0
2011-04-21 00:00:00+05:30,63.08736483916873,63.1224531653092,60.08738322450421,60.701412200927734,1525375,0.0,0.0
2011-04-25 00:00:00+05:30,60.78913865358974,62.51719360734351,59.31546236221744,59.82422637939453,1659140,0.0,0.0
2011-04-26 00:00:00+05:30,59.157570677095656,61.01720526250481,58.797920325063465,59.131256103515625,933390,0.0,0.0
2011-04-27 00:00:00+05:30,59.60493168584492,62.762814357011464,57.82424082496816,62.2628173828125,3609360,0.0,0.0
2011-04-28 00:00:00+05:30,62.4908761464176,64.01718820464271,61.72772680971891,62.6400032043457,2351435,0.0,0.0
2011-04-29 00:00:00+05:30,62.85930634007638,63.12245877087824,61.45579993947511,62.0698356628418,1010980,0.0,0.0
2011-05-02 00:00:00+05:30,62.34176475242386,64.45579151478283,61.67509985033199,63.66632080078125,1304745,0.0,0.0
2011-05-03 00:00:00+05:30,63.67506865884255,65.50839491353295,62.929460256444536,63.341739654541016,1977030,0.0,0.0
2011-05-04 00:00:00+05:30,63.57858414351307,64.56103034247033,62.982096083112104,63.341739654541016,1097150,0.0,0.0
2011-05-05 00:00:00+05:30,63.56981954685519,64.33296887312366,60.26281682497929,61.56983184814453,1013040,0.0,0.0
