Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-24 00:00:00+05:30,69.49632060958677,69.99272163723896,68.33804733701069,68.66898345947266,27149,0.0,0.0
2018-10-25 00:00:00+05:30,66.2283429479554,67.5107117735214,66.2283429479554,66.55927276611328,21834,0.0,0.0
2018-10-26 00:00:00+05:30,65.35965430925242,69.66180624528126,64.28411316920352,67.7589340209961,84241,0.0,0.0
2018-10-29 00:00:00+05:30,67.84165530600731,69.49632982566602,67.01431804617795,68.08985900878906,26963,0.0,0.0
2018-10-30 00:00:00+05:30,67.84166853359413,69.99274456614503,67.84166853359413,69.62044525146484,22830,0.0,0.0
2018-10-31 00:00:00+05:30,71.39922775941234,77.64562200832722,71.23375647451512,75.2049789428711,87409,0.0,0.0
2018-11-01 00:00:00+05:30,76.03230991289547,76.94237980951604,72.84706211868168,73.9639663696289,30624,0.0,0.0
2018-11-02 00:00:00+05:30,73.88122686839564,75.7840989600954,73.88122686839564,74.41899108886719,18226,0.0,0.0
2018-11-05 00:00:00+05:30,72.9711616272765,74.87404031480682,72.9711616272765,74.29490661621094,14114,0.0,0.0
2018-11-06 00:00:00+05:30,74.74992377178208,75.20496181148852,73.88122339427342,74.37762451171875,15975,0.0,0.0
2018-11-07 00:00:00+05:30,73.63301684568596,75.20495891716764,73.63301684568596,74.79129028320312,2400,0.0,0.0
2018-11-09 00:00:00+05:30,74.74993254334532,75.70137181214415,74.17079889038087,75.12223815917969,11883,0.0,0.0
2018-11-12 00:00:00+05:30,75.08086326955362,76.6941685505125,74.46036026732591,74.99813079833984,18334,0.0,0.0
2018-11-13 00:00:00+05:30,74.66718220518642,75.70135370387321,74.58444974770786,74.95674896240234,15387,0.0,0.0
2018-11-14 00:00:00+05:30,75.03949936982755,76.52870920899818,74.4603657168631,75.12223815917969,13391,0.0,0.0
2018-11-15 00:00:00+05:30,75.122244078253,76.77691900233712,74.08807225070042,74.29490661621094,17775,0.0,0.0
2018-11-16 00:00:00+05:30,74.50173479775898,74.50173479775898,73.63302800988762,74.08806610107422,12095,0.0,0.0
2018-11-19 00:00:00+05:30,74.46036264615213,77.43877588958159,74.1294264386415,76.28050231933594,37250,0.0,0.0
2018-11-20 00:00:00+05:30,76.52871766162838,80.25173635868057,74.58447582669572,75.2049789428711,16145,0.0,0.0
2018-11-21 00:00:00+05:30,76.94237841796875,78.80388757324218,74.50173560588807,77.56288146972656,22903,0.0,0.0
2018-11-22 00:00:00+05:30,77.56287899146551,80.25172546316965,76.94237595953379,78.63842010498047,28955,0.0,0.0
2018-11-26 00:00:00+05:30,77.10782764023786,82.56825843120687,77.10782764023786,80.78948211669922,33006,0.0,0.0
2018-11-27 00:00:00+05:30,79.83805403110824,82.65100227493178,79.83805403110824,80.83085632324219,18491,0.0,0.0
2018-11-28 00:00:00+05:30,81.78228998457976,83.93336567959561,80.99632208265866,83.27149963378906,33934,0.0,0.0
2018-11-29 00:00:00+05:30,82.73373336653216,84.71934422974552,82.69236397501572,83.02330017089844,28964,0.0,0.0
2018-11-30 00:00:00+05:30,83.39561959687062,84.30568955250185,82.60964521221513,83.23014831542969,62560,0.0,0.0
2018-12-03 00:00:00+05:30,83.35424533697245,83.72654465235377,79.3830231831815,79.79669189453125,59345,0.0,0.0
2018-12-04 00:00:00+05:30,80.21034797420356,81.16178712289023,79.42438007124821,79.96215057373047,6336,0.0,0.0
2018-12-05 00:00:00+05:30,80.29309520913783,80.83085945617185,77.06647816651729,77.68698120117188,11471,0.0,0.0
2018-12-06 00:00:00+05:30,77.43877450503413,77.43877450503413,73.42618962992792,76.11503601074219,11367,0.0,0.0
2018-12-07 00:00:00+05:30,77.72834384344708,80.25172536160933,76.6114396498001,79.0107192993164,8342,0.0,0.0
2018-12-10 00:00:00+05:30,77.35605005668252,80.66539979172775,74.7913052744392,77.14921569824219,8614,0.0,0.0
2018-12-11 00:00:00+05:30,76.11503392269736,79.17617950127705,75.53590031985782,78.5970458984375,10421,0.0,0.0
2018-12-12 00:00:00+05:30,79.05208463958263,79.83805258056853,77.48014244552792,78.67977905273438,10225,0.0,0.0
2018-12-13 00:00:00+05:30,77.5215146141889,79.5071257072743,77.5215146141889,78.10065460205078,11705,0.0,0.0
2018-12-14 00:00:00+05:30,78.18338202339724,79.87942616884392,76.94237595953379,78.63842010498047,11036,0.0,0.0
2018-12-17 00:00:00+05:30,79.38301927488502,81.9064008147172,77.35604521389958,79.09345245361328,21724,0.0,0.0
2018-12-18 00:00:00+05:30,76.23915413024261,79.34166984651333,76.23915413024261,78.26612854003906,14255,0.0,0.0
2018-12-19 00:00:00+05:30,77.31468130522171,80.58266798309494,77.31468130522171,78.84526062011719,16353,0.0,0.0
2018-12-20 00:00:00+05:30,78.34885657460977,79.54849970393191,78.10065911867292,78.88662719726562,16419,0.0,0.0
2018-12-21 00:00:00+05:30,79.83807177560588,79.83807177560588,77.8938298393422,78.34886169433594,28175,0.0,0.0
2018-12-24 00:00:00+05:30,77.76971333544276,79.83805677521516,77.06647782833679,78.63842010498047,11570,0.0,0.0
2018-12-26 00:00:00+05:30,77.10783428931906,79.21754694157798,76.94236935317757,78.14200592041016,22358,0.0,0.0
2018-12-27 00:00:00+05:30,78.63842069834638,79.79668798369204,76.19777163374907,77.10784149169922,13275,0.0,0.0
2018-12-28 00:00:00+05:30,76.81827321993974,78.43158487192412,76.81827321993974,77.3146743774414,8191,0.0,0.0
2018-12-31 00:00:00+05:30,77.72834463244195,78.59705140969824,74.62582944521701,76.73554229736328,13579,0.0,0.0
2019-01-01 00:00:00+05:30,77.6042301915847,77.6042301915847,76.11502073924503,76.48731994628906,6696,0.0,0.0
2019-01-02 00:00:00+05:30,75.28770712866609,78.18338817207632,75.12224216530471,77.23194885253906,6727,0.0,0.0
2019-01-03 00:00:00+05:30,77.52149613100063,77.81106921193147,74.50172028318725,77.48013305664062,27865,0.0,0.0
2019-01-04 00:00:00+05:30,76.48731994628906,78.34882860567276,75.94955582768807,76.48731994628906,3931,0.0,0.0
2019-01-07 00:00:00+05:30,77.60425105462623,83.39561288520778,76.11504120192902,78.96935272216797,40965,0.0,0.0
2019-01-08 00:00:00+05:30,78.96936266850851,79.75533708890391,77.811095206173,78.47296142578125,8277,0.0,0.0
2019-01-09 00:00:00+05:30,79.21754987772667,80.16898907601151,77.31467148115698,77.72834014892578,7064,0.0,0.0
2019-01-10 00:00:00+05:30,77.3146696344506,78.92798118746381,76.40459984951336,76.9010009765625,5742,0.0,0.0
2019-01-11 00:00:00+05:30,77.43877970920343,77.7697159330373,76.23914299889954,77.19058227539062,6384,0.0,0.0
2019-01-14 00:00:00+05:30,76.19777318958658,77.93518046516347,76.19777318958658,76.5287094116211,7389,0.0,0.0
2019-01-15 00:00:00+05:30,76.61142765898327,79.34164309354209,76.32186088551971,78.22473907470703,15249,0.0,0.0
